candidate_id,composite_score,semantic_score,skill_score,structural_score,behavioral_score,current_title,current_company,location,years_of_experience
CAND_0060726,0.6881,0.7098,0.25,1.0,0.886,HR Manager,Dunder Mifflin,"Noida, Uttar Pradesh",6.8
CAND_0012051,0.688,0.7063,0.4167,1.0,0.683,Operations Manager,Hooli,"Hyderabad, Telangana",8.9
CAND_0030686,0.6879,0.7076,0.4167,1.0,0.68,Project Manager,Dunder Mifflin,"Hyderabad, Telangana",8.0
CAND_0022484,0.6879,0.6988,0.3333,0.8,1.0,Mechanical Engineer,Dunder Mifflin,"Noida, Uttar Pradesh",4.1
CAND_0099054,0.6876,0.7327,0.4167,1.0,0.635,Mechanical Engineer,Globex Inc,"Hyderabad, Telangana",8.6
CAND_0051772,0.6876,0.732,0.4167,0.85,0.786,Accountant,Hooli,"Kolkata, West Bengal",8.5
CAND_0094400,0.6876,0.7493,0.25,1.0,0.814,Computer Vision Engineer,Verloop.io,"Hyderabad, Telangana",5.5
CAND_0014440,0.6876,0.7928,0.1667,0.85,0.992,Recommendation Systems Engineer,CRED,"Chennai, Tamil Nadu",6.4
CAND_0066302,0.6875,0.7033,0.4167,1.0,0.686,Civil Engineer,Initech,"Bangalore, Karnataka",8.9
CAND_0058506,0.6875,0.6704,0.25,1.0,0.952,Full Stack Developer,Stark Industries,"Mumbai, Maharashtra",5.8
CAND_0080589,0.6875,0.739,0.25,1.0,0.832,Computer Vision Engineer,Niramai,"Mumbai, Maharashtra",5.7
CAND_0061738,0.6873,0.668,0.25,1.0,0.955,.NET Developer,Stark Industries,"Bangalore, Karnataka",5.1
CAND_0077503,0.6873,0.6955,0.25,1.0,0.907,Content Writer,Globex Inc,"Hyderabad, Telangana",5.5
CAND_0042553,0.6872,0.6769,0.25,1.0,0.939,Software Engineer,Mphasis,"Noida, Uttar Pradesh",8.5
CAND_0095392,0.6872,0.7314,0.4167,1.0,0.635,Marketing Manager,Wayne Enterprises,"Noida, Uttar Pradesh",6.5
CAND_0007688,0.6872,0.7228,0.4167,0.65,1.0,Business Analyst,Wayne Enterprises,"Gurgaon, Haryana",10.0
CAND_0078397,0.6871,0.6913,0.3333,0.85,0.959,Project Manager,Hooli,"Gurgaon, Haryana",8.7
CAND_0002120,0.6871,0.7537,0.3333,0.7,1.0,ML Engineer,HCL,Berlin,6.5
CAND_0038157,0.687,0.7018,0.4167,0.8,0.886,Content Writer,Globex Inc,"Hyderabad, Telangana",10.0
CAND_0068843,0.6869,0.6913,0.4167,1.0,0.704,Civil Engineer,Wayne Enterprises,"Delhi, Delhi",5.3
CAND_0019978,0.6869,0.7082,0.4167,0.85,0.824,Sales Executive,Dunder Mifflin,"Bhubaneswar, Odisha",5.1
CAND_0073871,0.6869,0.7222,0.3333,0.85,0.904,Project Manager,Initech,"Indore, Madhya Pradesh",5.5
CAND_0027801,0.6869,0.7605,0.1667,1.0,0.895,NLP Engineer,InMobi,"Hyderabad, Telangana",7.4
CAND_0049538,0.6869,0.7748,0.25,0.85,0.916,Applied ML Engineer,Saarthi.ai,"Jaipur, Rajasthan",5.8
CAND_0074653,0.6868,0.7002,0.1667,1.0,1.0,Accountant,Hooli,"Noida, Uttar Pradesh",7.5
CAND_0049147,0.6868,0.7375,0.3333,1.0,0.727,Content Writer,Stark Industries,"Mumbai, Maharashtra",8.0
CAND_0094019,0.6867,0.7268,0.3333,1.0,0.745,Sales Executive,Hooli,"Delhi, Delhi",5.5
CAND_0083879,0.6867,0.7597,0.0833,1.0,1.0,Machine Learning Engineer,Ola,"Noida, Uttar Pradesh",7.1
CAND_0033839,0.6867,0.7708,0.25,0.85,0.922,AI Specialist,Rephrase.ai,"Jaipur, Rajasthan",5.3
CAND_0046924,0.6866,0.7619,0.3333,1.0,0.683,Computer Vision Engineer,PharmEasy,"Noida, Uttar Pradesh",6.3
CAND_0033713,0.6866,0.726,0.25,0.85,1.0,Software Engineer,Vedantu,"Jaipur, Rajasthan",6.9
CAND_0005269,0.6866,0.7922,0.25,0.85,0.884,Senior Software Engineer (ML),Sarvam AI,"Kochi, Kerala",6.1
CAND_0021146,0.6865,0.6953,0.4167,1.0,0.695,Graphic Designer,Stark Industries,"Mumbai, Maharashtra",8.4
CAND_0018549,0.6865,0.7851,0.1667,0.85,1.0,Recommendation Systems Engineer,Uber,"Coimbatore, Tamil Nadu",6.8
CAND_0017379,0.6864,0.7037,0.1667,1.0,0.992,Data Engineer,Hooli,"Pune, Maharashtra",5.1
CAND_0053492,0.6864,0.7373,0.4167,0.7,0.921,Content Writer,Initech,Sydney,7.6
CAND_0075249,0.6864,0.7849,0.1667,0.85,1.0,Applied ML Engineer,Zomato,"Ahmedabad, Gujarat",6.2
CAND_0051747,0.6863,0.7051,0.4167,1.0,0.677,Business Analyst,Dunder Mifflin,"Bangalore, Karnataka",5.5
CAND_0085291,0.6863,0.6941,0.3333,0.8,1.0,Graphic Designer,Stark Industries,"Delhi, Delhi",9.5
CAND_0006557,0.6863,0.7886,0.25,0.85,0.889,NLP Engineer,Paytm,"Jaipur, Rajasthan",7.9
CAND_0014392,0.6862,0.7103,0.4167,0.85,0.817,Content Writer,Stark Industries,"Chennai, Tamil Nadu",5.0
CAND_0061549,0.6861,0.7233,0.4167,0.8,0.844,Customer Support,Globex Inc,"Delhi, Delhi",10.3
CAND_0056331,0.6859,0.6965,0.3333,0.85,0.944,Business Analyst,Dunder Mifflin,"Jaipur, Rajasthan",6.5
CAND_0067717,0.6859,0.7404,0.3333,1.0,0.717,AI Specialist,Aganitha,"Noida, Uttar Pradesh",6.9
CAND_0058606,0.6859,0.7296,0.3333,0.85,0.886,Analytics Engineer,PharmEasy,"Coimbatore, Tamil Nadu",5.1
CAND_0006821,0.6859,0.7753,0.4167,0.85,0.702,Senior Software Engineer (ML),Unacademy,"Kolkata, West Bengal",5.0
CAND_0059795,0.6859,0.7575,0.0833,1.0,1.0,Senior Software Engineer (ML),Locobuzz,"Mumbai, Maharashtra",5.6
CAND_0078384,0.6858,0.7276,0.4167,1.0,0.635,HR Manager,Globex Inc,"Noida, Uttar Pradesh",5.4
CAND_0073982,0.6857,0.7002,0.1667,1.0,0.995,Data Scientist,Dream11,"Delhi, Delhi",7.0
CAND_0023934,0.6856,0.7232,0.25,0.85,1.0,Business Analyst,Acme Corp,"Indore, Madhya Pradesh",6.2
CAND_0031581,0.6854,0.7112,0.1667,1.0,0.974,Project Manager,Stark Industries,"Mumbai, Maharashtra",6.1
CAND_0072112,0.6853,0.7317,0.4167,0.85,0.775,Business Analyst,Acme Corp,"Chandigarh, Chandigarh",6.7
CAND_0004393,0.6853,0.7334,0.4167,0.85,0.772,Sales Executive,Globex Inc,"Indore, Madhya Pradesh",7.3
CAND_0031010,0.6853,0.7174,0.4167,0.65,1.0,Operations Manager,Dunder Mifflin,"Bhubaneswar, Odisha",10.2
CAND_0044890,0.6853,0.7583,0.25,0.85,0.937,AI Research Engineer,Haptik,"Bhubaneswar, Odisha",5.0
CAND_0013523,0.6852,0.7174,0.3333,0.85,0.904,Operations Manager,Globex Inc,"Bhubaneswar, Odisha",7.6
