candidate_id,composite_score,semantic_score,skill_score,structural_score,behavioral_score,current_title,current_company,location,years_of_experience
CAND_0002436,0.5708,0.6722,0.1667,1.0,0.4695,Software Engineer,Unacademy,"Pune, Maharashtra",6.6
CAND_0005616,0.5708,0.6746,0.1667,1.0,0.465,Frontend Engineer,Initech,"Bangalore, Karnataka",8.4
CAND_0020375,0.5708,0.7021,0.0,1.0,0.6255,Data Engineer,Pied Piper,"Bangalore, Karnataka",5.4
CAND_0053027,0.5708,0.7191,0.25,0.85,0.433,Accountant,Stark Industries,"Kolkata, West Bengal",6.1
CAND_0016933,0.5708,0.7238,0.0833,1.0,0.483,HR Manager,Acme Corp,"Mumbai, Maharashtra",8.7
CAND_0027789,0.5708,0.722,0.1667,0.85,0.532,Data Analyst,Nykaa,"Coimbatore, Tamil Nadu",6.4
CAND_0074450,0.5708,0.7258,0.3333,0.65,0.5175,Project Manager,Pied Piper,"Kolkata, West Bengal",9.4
CAND_0054055,0.5707,0.6734,0.3333,0.85,0.4085,Business Analyst,Wayne Enterprises,"Gurgaon, Haryana",6.7
CAND_0086998,0.5707,0.673,0.0833,1.0,0.5715,Software Engineer,Pied Piper,"Hyderabad, Telangana",8.3
CAND_0028051,0.5707,0.6797,0.0833,1.0,0.56,Business Analyst,Wayne Enterprises,"Pune, Maharashtra",5.5
CAND_0030692,0.5707,0.6868,0.0833,1.0,0.5475,Business Analyst,Wayne Enterprises,"Hyderabad, Telangana",9.0
CAND_0007813,0.5707,0.7271,0.4167,0.7,0.36,Business Analyst,Acme Corp,Singapore,8.7
CAND_0050860,0.5707,0.7068,0.3333,0.6,0.6,Junior ML Engineer,PolicyBazaar,"Mumbai, Maharashtra",3.9
CAND_0005248,0.5707,0.7226,0.3333,0.65,0.5225,Civil Engineer,Acme Corp,"Trivandrum, Kerala",10.6
CAND_0010700,0.5706,0.651,0.1667,1.0,0.5055,Java Developer,CRED,"Hyderabad, Telangana",6.7
CAND_0066740,0.5706,0.6615,0.0833,1.0,0.591,Full Stack Developer,Acme Corp,"Delhi, Delhi",9.0
CAND_0078123,0.5706,0.6619,0.1667,0.85,0.6365,Full Stack Developer,CRED,"Vizag, Andhra Pradesh",6.9
CAND_0034684,0.5706,0.6906,0.0,1.0,0.6445,Cloud Engineer,Initech,"Bangalore, Karnataka",8.0
CAND_0088978,0.5706,0.6955,0.1667,0.85,0.5775,Backend Engineer,Zoho,"Chandigarh, Chandigarh",7.8
CAND_0050057,0.5706,0.7026,0.0,1.0,0.6235,QA Engineer,Zomato,"Hyderabad, Telangana",8.4
CAND_0015078,0.5706,0.7235,0.1667,0.85,0.5285,Junior ML Engineer,Zomato,"Gurgaon, Haryana",5.6
CAND_0031936,0.5706,0.7302,0.3333,0.7,0.4585,Civil Engineer,TCS,"Mumbai, Maharashtra",6.7
CAND_0067011,0.5705,0.6505,0.1667,1.0,0.506,Data Analyst,Globex Inc,"Bangalore, Karnataka",6.2
CAND_0082989,0.5705,0.672,0.0833,1.0,0.5725,Frontend Engineer,Acme Corp,"Mumbai, Maharashtra",7.9
CAND_0096227,0.5705,0.672,0.0833,1.0,0.5725,Project Manager,Dunder Mifflin,"Delhi, Delhi",6.4
CAND_0001297,0.5705,0.6861,0.0833,1.0,0.5475,Project Manager,Acme Corp,"Hyderabad, Telangana",5.0
CAND_0080577,0.5705,0.6731,0.0,1.0,0.6745,Full Stack Developer,Hooli,"Pune, Maharashtra",5.4
CAND_0016740,0.5705,0.6914,0.0833,1.0,0.5385,Frontend Engineer,Mphasis,"Pune, Maharashtra",7.2
CAND_0074544,0.5705,0.6809,0.25,0.7,0.6485,QA Engineer,CRED,Austin,5.0
CAND_0012446,0.5705,0.7208,0.3333,0.7,0.4745,Business Analyst,Infosys,"Mumbai, Maharashtra",7.3
CAND_0015169,0.5704,0.6358,0.0833,1.0,0.635,Mobile Developer,Tech Mahindra,"Delhi, Delhi",6.1
CAND_0008482,0.5704,0.6712,0.25,1.0,0.365,DevOps Engineer,Pied Piper,"Bangalore, Karnataka",6.8
CAND_0060743,0.5704,0.6677,0.0833,1.0,0.5795,Content Writer,Initech,"Mumbai, Maharashtra",7.9
CAND_0016393,0.5704,0.6681,0.1667,0.85,0.6245,Frontend Engineer,Flipkart,"Chandigarh, Chandigarh",7.2
CAND_0098540,0.5704,0.6943,0.25,0.8,0.5245,Senior Data Engineer,Stark Industries,"Noida, Uttar Pradesh",4.1
CAND_0043709,0.5704,0.7132,0.3333,0.7,0.4875,Business Analyst,Stark Industries,Singapore,5.0
CAND_0031477,0.5703,0.6615,0.1667,1.0,0.4855,.NET Developer,Hooli,"Hyderabad, Telangana",5.5
CAND_0069349,0.5703,0.6789,0.1667,1.0,0.455,QA Engineer,Initech,"Bangalore, Karnataka",6.0
CAND_0049787,0.5703,0.6438,0.1667,0.8,0.7165,Full Stack Developer,Stark Industries,"Mumbai, Maharashtra",9.5
CAND_0036473,0.5703,0.7125,0.3333,0.8,0.388,Sales Executive,Stark Industries,"Hyderabad, Telangana",4.5
CAND_0038001,0.5703,0.7137,0.0,1.0,0.6025,Software Engineer,HCL,"Bangalore, Karnataka",5.9
CAND_0066834,0.5703,0.709,0.0833,0.85,0.6565,Analytics Engineer,Acme Corp,"Kochi, Kerala",6.5
CAND_0005254,0.5702,0.644,0.25,1.0,0.4115,Full Stack Developer,Globex Inc,"Hyderabad, Telangana",6.7
CAND_0011126,0.5702,0.6396,0.1667,1.0,0.5235,Full Stack Developer,Swiggy,"Delhi, Delhi",5.3
CAND_0017331,0.5702,0.6601,0.1667,1.0,0.4875,Data Analyst,HCL,"Mumbai, Maharashtra",6.1
CAND_0062442,0.5702,0.6691,0.1667,1.0,0.4715,Frontend Engineer,Stark Industries,"Delhi, Delhi",8.2
CAND_0056813,0.5702,0.6826,0.0833,1.0,0.5525,Frontend Engineer,Razorpay,"Hyderabad, Telangana",8.6
CAND_0036386,0.5702,0.682,0.0,1.0,0.6575,Accountant,Pied Piper,"Mumbai, Maharashtra",8.5
CAND_0065481,0.5702,0.7046,0.25,0.8,0.5055,Accountant,Hooli,"Pune, Maharashtra",9.3
CAND_0077835,0.5702,0.7093,0.1667,0.85,0.5515,QA Engineer,Razorpay,"Jaipur, Rajasthan",7.2
CAND_0069182,0.5701,0.6568,0.1667,1.0,0.4925,Java Developer,Stark Industries,"Bangalore, Karnataka",6.1
CAND_0084433,0.5701,0.6569,0.1667,1.0,0.4925,Java Developer,Swiggy,"Hyderabad, Telangana",8.9
CAND_0025918,0.5701,0.7173,0.25,0.85,0.433,Senior Software Engineer,Initech,"Kochi, Kerala",5.1
CAND_0028163,0.5701,0.7033,0.0,1.0,0.6195,Operations Manager,Wayne Enterprises,"Delhi, Delhi",6.8
CAND_0004047,0.5701,0.6922,0.0833,0.85,0.685,Data Engineer,Stark Industries,"Ahmedabad, Gujarat",5.6
CAND_0057919,0.5701,0.7153,0.25,0.8,0.4865,Customer Support,Globex Inc,"Hyderabad, Telangana",10.9
CAND_0079612,0.5701,0.7272,0.0,1.0,0.578,Customer Support,Globex Inc,"Pune, Maharashtra",5.8
CAND_0015633,0.57,0.6882,0.1667,0.8,0.637,Cloud Engineer,Initech,"Mumbai, Maharashtra",4.3
CAND_0035065,0.57,0.7128,0.3333,0.7,0.486,Operations Manager,Dunder Mifflin,Singapore,6.3
CAND_0066314,0.57,0.71,0.1667,0.8,0.599,Backend Engineer,Tech Mahindra,"Mumbai, Maharashtra",4.2
CAND_0054554,0.57,0.7241,0.0,1.0,0.583,Mechanical Engineer,Initech,"Bangalore, Karnataka",6.2
CAND_0053088,0.57,0.7231,0.3333,0.7,0.468,Marketing Manager,Acme Corp,Dubai,7.2
CAND_0023366,0.5699,0.675,0.1667,1.0,0.46,Data Engineer,Initech,"Noida, Uttar Pradesh",7.9
CAND_0068530,0.5699,0.6433,0.1667,0.85,0.6655,Mobile Developer,Initech,"Gurgaon, Haryana",8.0
CAND_0058481,0.5699,0.6673,0.0833,1.0,0.5775,Backend Engineer,Dunder Mifflin,"Mumbai, Maharashtra",6.4
CAND_0023873,0.5699,0.6931,0.0,1.0,0.6365,Business Analyst,Acme Corp,"Pune, Maharashtra",5.7
CAND_0015319,0.5699,0.7185,0.0833,1.0,0.488,Mechanical Engineer,Wayne Enterprises,"Hyderabad, Telangana",6.4
CAND_0020903,0.5699,0.7059,0.4167,0.65,0.443,Project Manager,Dunder Mifflin,"Bhubaneswar, Odisha",9.5
CAND_0005824,0.5699,0.7245,0.0,1.0,0.5815,Senior Data Engineer,Mindtree,"Noida, Uttar Pradesh",6.3
CAND_0050549,0.5699,0.7266,0.0,1.0,0.578,Senior Data Engineer,Meesho,"Delhi, Delhi",5.1
CAND_0013517,0.5698,0.6533,0.1667,1.0,0.4975,Mobile Developer,Initech,"Noida, Uttar Pradesh",7.1
CAND_0031499,0.5698,0.6934,0.1667,1.0,0.427,.NET Developer,Wayne Enterprises,"Bangalore, Karnataka",8.8
CAND_0030081,0.5698,0.6818,0.0833,1.0,0.5515,HR Manager,Globex Inc,"Pune, Maharashtra",6.1
CAND_0052404,0.5698,0.6881,0.4167,0.7,0.424,Marketing Manager,Dunder Mifflin,Seattle,5.5
CAND_0034328,0.5698,0.679,0.1667,0.85,0.6025,Analytics Engineer,Mindtree,"Indore, Madhya Pradesh",7.1
CAND_0059413,0.5698,0.6959,0.4167,0.65,0.4605,Mechanical Engineer,Dunder Mifflin,"Kolkata, West Bengal",10.9
CAND_0081172,0.5698,0.7162,0.4167,0.7,0.375,Operations Manager,Stark Industries,New York,9.0
CAND_0028186,0.5698,0.7024,0.0,1.0,0.62,HR Manager,Pied Piper,"Pune, Maharashtra",7.4
CAND_0080074,0.5698,0.7071,0.0,1.0,0.6115,Software Engineer,InMobi,"Noida, Uttar Pradesh",5.1
CAND_0060243,0.5698,0.7246,0.0833,1.0,0.477,Senior Software Engineer,Mphasis,"Mumbai, Maharashtra",7.5
CAND_0076596,0.5698,0.7197,0.4167,0.65,0.4185,Business Analyst,Globex Inc,"Jaipur, Rajasthan",4.2
CAND_0074454,0.5698,0.7016,0.0833,0.8,0.717,Data Analyst,HCL,"Bangalore, Karnataka",4.8
CAND_0066308,0.5697,0.6723,0.0,1.0,0.672,DevOps Engineer,Stark Industries,"Bangalore, Karnataka",5.3
CAND_0038852,0.5697,0.7061,0.3333,0.85,0.346,Content Writer,Globex Inc,"Kochi, Kerala",5.2
CAND_0029581,0.5697,0.7168,0.3333,0.65,0.5275,Customer Support,Globex Inc,"Kolkata, West Bengal",4.1
CAND_0061139,0.5696,0.6488,0.0833,1.0,0.6085,Java Developer,Wayne Enterprises,"Noida, Uttar Pradesh",5.8
CAND_0073941,0.5696,0.6677,0.25,0.85,0.517,Software Engineer,Globex Inc,"Indore, Madhya Pradesh",8.9
CAND_0096908,0.5696,0.6744,0.0,1.0,0.668,Sales Executive,Hooli,"Delhi, Delhi",8.7
CAND_0030734,0.5696,0.6938,0.0833,1.0,0.5295,Mechanical Engineer,Stark Industries,"Pune, Maharashtra",5.5
CAND_0011439,0.5696,0.7023,0.0833,1.0,0.515,Accountant,Initech,"Hyderabad, Telangana",8.0
CAND_0035790,0.5696,0.7188,0.3333,0.85,0.3235,Content Writer,Wayne Enterprises,"Gurgaon, Haryana",6.7
CAND_0014609,0.5696,0.7107,0.0833,1.0,0.5,Data Engineer,Wayne Enterprises,"Delhi, Delhi",7.4
CAND_0090230,0.5696,0.7114,0.25,0.85,0.4405,Graphic Designer,Initech,"Indore, Madhya Pradesh",7.5
CAND_0007955,0.5696,0.6941,0.3333,0.7,0.5165,Civil Engineer,TCS,"Noida, Uttar Pradesh",8.7
CAND_0036303,0.5696,0.7229,0.25,0.85,0.4205,Operations Manager,Dunder Mifflin,"Ahmedabad, Gujarat",5.1
CAND_0067183,0.5696,0.7144,0.1667,0.85,0.5395,ML Engineer,Sarvam AI,"Vizag, Andhra Pradesh",6.1
CAND_0009722,0.5696,0.7258,0.1667,0.85,0.5195,Computer Vision Engineer,Freshworks,"Bhubaneswar, Odisha",6.2
CAND_0052363,0.5695,0.6734,0.1667,1.0,0.4605,.NET Developer,CRED,"Delhi, Delhi",6.7
CAND_0012341,0.5695,0.6748,0.1667,1.0,0.458,Frontend Engineer,Acme Corp,"Hyderabad, Telangana",8.5
CAND_0096090,0.5695,0.6704,0.25,0.85,0.512,Java Developer,Initech,"Gurgaon, Haryana",8.1
CAND_0054572,0.5695,0.6808,0.0833,1.0,0.552,Software Engineer,Dunder Mifflin,"Hyderabad, Telangana",5.0
CAND_0067867,0.5695,0.6976,0.0833,1.0,0.5225,Software Engineer,Zomato,"Noida, Uttar Pradesh",5.8
CAND_0050738,0.5695,0.6995,0.0833,1.0,0.519,Accountant,Hooli,"Pune, Maharashtra",5.4
CAND_0018822,0.5695,0.6863,0.0,1.0,0.6465,Sales Executive,Globex Inc,"Bangalore, Karnataka",5.7
CAND_0043499,0.5695,0.7136,0.1667,0.85,0.5405,Data Engineer,Tech Mahindra,"Coimbatore, Tamil Nadu",6.7
CAND_0028358,0.5695,0.7148,0.4167,0.6,0.4755,Accountant,Pied Piper,"Pune, Maharashtra",13.3
CAND_0030668,0.5694,0.6704,0.1667,0.85,0.6155,Frontend Engineer,Tech Mahindra,"Chandigarh, Chandigarh",7.4
CAND_0001128,0.5694,0.7023,0.0833,1.0,0.514,QA Engineer,Pied Piper,"Hyderabad, Telangana",6.4
CAND_0007896,0.5694,0.6899,0.1667,0.85,0.5815,Data Engineer,Razorpay,"Vizag, Andhra Pradesh",6.0
CAND_0028965,0.5694,0.6926,0.0,1.0,0.635,Software Engineer,Flipkart,"Mumbai, Maharashtra",5.5
CAND_0084970,0.5694,0.7075,0.4167,0.7,0.388,Accountant,Hooli,Dubai,6.9
CAND_0008891,0.5694,0.727,0.0833,1.0,0.4705,Senior Software Engineer,Zomato,"Delhi, Delhi",5.8
CAND_0049363,0.5694,0.709,0.3333,0.7,0.4895,Marketing Manager,Dunder Mifflin,San Francisco,7.2
CAND_0073084,0.5694,0.7216,0.3333,0.7,0.4675,Business Analyst,Dunder Mifflin,Toronto,8.6
CAND_0007915,0.5694,0.7136,0.3333,0.65,0.5315,Project Manager,Wayne Enterprises,"Indore, Madhya Pradesh",10.9
CAND_0056442,0.5693,0.6546,0.4167,0.85,0.33,Mobile Developer,Zomato,"Bhubaneswar, Odisha",6.2
CAND_0043640,0.5693,0.6693,0.1667,0.85,0.617,Mobile Developer,Zomato,"Jaipur, Rajasthan",5.4
CAND_0074229,0.5693,0.6713,0.1667,0.85,0.6135,Frontend Engineer,Wayne Enterprises,"Vizag, Andhra Pradesh",7.2
CAND_0041194,0.5693,0.6954,0.3333,0.7,0.513,Accountant,Pied Piper,Dubai,8.6
CAND_0022096,0.5693,0.7,0.3333,0.7,0.505,Graphic Designer,Stark Industries,Austin,8.8
CAND_0064264,0.5693,0.7205,0.0833,1.0,0.4815,Customer Support,Pied Piper,"Hyderabad, Telangana",5.6
CAND_0047059,0.5693,0.716,0.3333,0.7,0.477,Senior Data Engineer,Mindtree,Seattle,5.2
CAND_0037138,0.5692,0.7025,0.0833,1.0,0.5125,Customer Support,Pied Piper,"Bangalore, Karnataka",8.3
CAND_0063275,0.5692,0.7074,0.0,1.0,0.608,Project Manager,Wayne Enterprises,"Pune, Maharashtra",5.9
CAND_0005836,0.5692,0.7258,0.4167,0.65,0.405,Accountant,Hooli,"Trivandrum, Kerala",4.4
CAND_0080405,0.5692,0.7271,0.3333,0.7,0.457,Operations Manager,Stark Industries,Dubai,6.6
CAND_0001133,0.5692,0.7228,0.1667,0.8,0.5725,Software Engineer,Mphasis,"Mumbai, Maharashtra",4.0
CAND_0096695,0.5691,0.6724,0.0833,1.0,0.5645,Frontend Engineer,Swiggy,"Bangalore, Karnataka",8.6
CAND_0088711,0.5691,0.6818,0.0833,1.0,0.548,Software Engineer,Hooli,"Mumbai, Maharashtra",8.4
CAND_0044753,0.5691,0.6875,0.25,0.85,0.48,Backend Engineer,Flipkart,"Chandigarh, Chandigarh",5.6
CAND_0085195,0.5691,0.7043,0.4167,0.6,0.492,Mechanical Engineer,Initech,"Hyderabad, Telangana",1.1
CAND_0063768,0.5691,0.7206,0.3333,0.7,0.468,HR Manager,Wipro,"Delhi, Delhi",8.4
CAND_0047361,0.569,0.6438,0.1667,1.0,0.51,Java Developer,Dunder Mifflin,"Mumbai, Maharashtra",7.9
CAND_0017252,0.569,0.6472,0.1667,1.0,0.504,Java Developer,CRED,"Hyderabad, Telangana",5.2
CAND_0078333,0.569,0.6698,0.25,0.85,0.5105,Analytics Engineer,Zoho,"Kochi, Kerala",7.9
CAND_0018736,0.569,0.6917,0.0833,1.0,0.5305,HR Manager,Globex Inc,"Mumbai, Maharashtra",5.5
CAND_0039208,0.569,0.7305,0.3333,0.8,0.35,Civil Engineer,Pied Piper,"Delhi, Delhi",9.5
CAND_0053023,0.569,0.7128,0.0,1.0,0.5975,Accountant,Acme Corp,"Bangalore, Karnataka",5.3
CAND_0020409,0.569,0.6983,0.0833,0.85,0.669,Project Manager,Dunder Mifflin,"Indore, Madhya Pradesh",8.2
CAND_0066944,0.569,0.7253,0.1667,0.85,0.5175,Data Engineer,Vedantu,"Ahmedabad, Gujarat",7.0
CAND_0003214,0.5689,0.6844,0.0833,1.0,0.5425,Frontend Engineer,Initech,"Bangalore, Karnataka",6.8
CAND_0071635,0.5689,0.6972,0.0,1.0,0.6245,Software Engineer,HCL,"Noida, Uttar Pradesh",5.6
CAND_0025694,0.5689,0.7259,0.3333,0.8,0.3575,Content Writer,Acme Corp,"Noida, Uttar Pradesh",9.5
CAND_0037784,0.5688,0.6746,0.1667,1.0,0.455,Cloud Engineer,CRED,"Hyderabad, Telangana",5.9
CAND_0025837,0.5688,0.6763,0.0,1.0,0.6605,Content Writer,Dunder Mifflin,"Mumbai, Maharashtra",5.9
CAND_0034456,0.5688,0.6869,0.3333,0.7,0.5255,Analytics Engineer,Swiggy,Singapore,6.2
CAND_0041454,0.5688,0.7311,0.3333,0.85,0.298,Mechanical Engineer,Acme Corp,"Vizag, Andhra Pradesh",6.2
CAND_0026336,0.5688,0.6967,0.0833,0.85,0.6705,Accountant,Globex Inc,"Chennai, Tamil Nadu",5.2
CAND_0052486,0.5688,0.717,0.3333,0.7,0.4725,Project Manager,Pied Piper,Seattle,8.8
CAND_0052037,0.5687,0.6456,0.0833,1.0,0.6095,Mobile Developer,Initech,"Noida, Uttar Pradesh",8.4
CAND_0062938,0.5687,0.6687,0.1667,1.0,0.465,Frontend Engineer,Mindtree,"Hyderabad, Telangana",8.9
CAND_0000742,0.5687,0.6682,0.0833,1.0,0.57,Mobile Developer,Tech Mahindra,"Noida, Uttar Pradesh",7.7
CAND_0056137,0.5687,0.6784,0.3333,0.8,0.4395,Civil Engineer,Initech,"Bangalore, Karnataka",4.7
CAND_0066759,0.5687,0.6973,0.0833,1.0,0.519,Content Writer,Wayne Enterprises,"Hyderabad, Telangana",5.7
CAND_0051357,0.5687,0.6985,0.1667,0.85,0.563,Analytics Engineer,Nykaa,"Indore, Madhya Pradesh",7.0
CAND_0039982,0.5687,0.693,0.4167,0.6,0.51,HR Manager,Dunder Mifflin,"Mumbai, Maharashtra",11.1
CAND_0084412,0.5687,0.7088,0.4167,0.65,0.432,Graphic Designer,Dunder Mifflin,"Kolkata, West Bengal",4.7
CAND_0024924,0.5687,0.7081,0.0,1.0,0.6045,QA Engineer,Stark Industries,"Pune, Maharashtra",5.5
CAND_0004464,0.5687,0.7193,0.3333,0.7,0.468,Customer Support,Hooli,London,7.0
CAND_0036379,0.5687,0.7215,0.1667,0.85,0.5225,Senior Software Engineer,Zoho,"Chennai, Tamil Nadu",7.4
CAND_0080302,0.5687,0.7126,0.25,0.7,0.584,Analytics Engineer,Nykaa,Sydney,6.1
CAND_0046351,0.5686,0.6442,0.1667,1.0,0.507,Java Developer,Wayne Enterprises,"Mumbai, Maharashtra",9.0
CAND_0038364,0.5686,0.6746,0.25,0.85,0.5,Software Engineer,Tech Mahindra,"Kochi, Kerala",7.5
CAND_0081652,0.5686,0.6858,0.0833,1.0,0.539,Accountant,Acme Corp,"Pune, Maharashtra",7.4
CAND_0092041,0.5686,0.7,0.0833,1.0,0.514,Backend Engineer,Unacademy,"Noida, Uttar Pradesh",5.2
CAND_0017422,0.5686,0.689,0.0,1.0,0.6375,Analytics Engineer,Freshworks,"Delhi, Delhi",8.0
CAND_0084306,0.5686,0.7105,0.3333,0.8,0.383,HR Manager,Wayne Enterprises,"Bangalore, Karnataka",9.9
CAND_0076380,0.5686,0.6795,0.0833,0.85,0.6995,Cloud Engineer,Flipkart,"Chandigarh, Chandigarh",5.1
CAND_0065010,0.5686,0.7259,0.25,0.85,0.41,Civil Engineer,Hooli,"Kolkata, West Bengal",5.6
CAND_0058372,0.5686,0.7139,0.4167,0.65,0.423,Accountant,Pied Piper,"Indore, Madhya Pradesh",9.1
CAND_0057422,0.5686,0.7237,0.3333,0.7,0.46,Project Manager,Wayne Enterprises,Seattle,7.6
CAND_0046778,0.5686,0.7064,0.4167,0.55,0.536,Project Manager,Infosys,"Chandigarh, Chandigarh",7.8
CAND_0002526,0.5686,0.6946,0.3333,0.55,0.661,Data Scientist,Wipro,"Vizag, Andhra Pradesh",5.4
CAND_0038466,0.5685,0.6821,0.25,0.85,0.4865,Analytics Engineer,Globex Inc,"Coimbatore, Tamil Nadu",6.1
CAND_0093274,0.5685,0.7248,0.0,1.0,0.574,Data Engineer,BYJU'S,"Bangalore, Karnataka",7.9
CAND_0054523,0.5684,0.6916,0.25,0.85,0.469,Software Engineer,Acme Corp,"Coimbatore, Tamil Nadu",7.2
CAND_0095842,0.5684,0.6933,0.0833,1.0,0.5245,Analytics Engineer,HCL,"Bangalore, Karnataka",6.2
CAND_0044210,0.5684,0.6763,0.1667,0.85,0.6,Cloud Engineer,HCL,"Gurgaon, Haryana",5.0
CAND_0086050,0.5684,0.6765,0.1667,0.85,0.6,Cloud Engineer,HCL,"Vizag, Andhra Pradesh",5.3
CAND_0042082,0.5684,0.6969,0.4167,0.7,0.4015,Marketing Manager,Stark Industries,New York,8.7
CAND_0006121,0.5684,0.6819,0.1667,0.85,0.5905,Analytics Engineer,Unacademy,"Coimbatore, Tamil Nadu",5.2
CAND_0070716,0.5684,0.6967,0.25,0.7,0.6105,Analytics Engineer,PhonePe,San Francisco,5.2
CAND_0073917,0.5684,0.7186,0.1667,0.85,0.526,Data Scientist,InMobi,"Bhubaneswar, Odisha",5.8
CAND_0048252,0.5684,0.7214,0.0,1.0,0.5795,Operations Manager,Hooli,"Noida, Uttar Pradesh",5.0
CAND_0001151,0.5684,0.7223,0.1667,0.85,0.5195,Junior ML Engineer,Aganitha,"Chennai, Tamil Nadu",5.0
CAND_0006659,0.5684,0.728,0.1667,0.85,0.5095,Analytics Engineer,Dream11,"Gurgaon, Haryana",7.2
CAND_0075291,0.5683,0.6963,0.1667,1.0,0.4145,HR Manager,Globex Inc,"Bangalore, Karnataka",6.6
CAND_0007198,0.5683,0.7095,0.4167,0.7,0.379,Content Writer,Acme Corp,Austin,8.0
CAND_0024389,0.5683,0.7017,0.1667,0.85,0.555,Backend Engineer,Wayne Enterprises,"Ahmedabad, Gujarat",5.7
CAND_0091500,0.5683,0.7066,0.0,1.0,0.605,Civil Engineer,Dunder Mifflin,"Mumbai, Maharashtra",5.2
CAND_0073190,0.5683,0.7078,0.3333,0.7,0.486,Software Engineer,Hooli,Toronto,5.4
CAND_0068918,0.5683,0.7286,0.4167,0.65,0.3955,Mechanical Engineer,Initech,"Coimbatore, Tamil Nadu",4.7
CAND_0046593,0.5682,0.688,0.3333,0.85,0.3705,Mechanical Engineer,Wayne Enterprises,"Chennai, Tamil Nadu",8.6
CAND_0037376,0.5682,0.6833,0.0833,1.0,0.541,Content Writer,Globex Inc,"Mumbai, Maharashtra",6.9
CAND_0069864,0.5682,0.7069,0.4167,0.7,0.383,Operations Manager,TCS,"Bangalore, Karnataka",6.5
CAND_0009690,0.5682,0.7028,0.1667,0.85,0.5525,Data Analyst,Nykaa,"Gurgaon, Haryana",6.3
CAND_0013702,0.5682,0.6971,0.0833,0.85,0.667,Data Engineer,Nykaa,"Chennai, Tamil Nadu",7.8
CAND_0090506,0.5682,0.7019,0.0833,0.85,0.6585,Data Engineer,Wayne Enterprises,"Ahmedabad, Gujarat",5.2
CAND_0053993,0.5681,0.6619,0.1667,1.0,0.474,Full Stack Developer,Dunder Mifflin,"Delhi, Delhi",6.5
CAND_0048891,0.5681,0.6719,0.1667,1.0,0.4565,Cloud Engineer,Initech,"Delhi, Delhi",6.2
CAND_0035107,0.5681,0.6416,0.1667,0.85,0.6595,Full Stack Developer,Dunder Mifflin,"Kolkata, West Bengal",5.9
CAND_0023879,0.5681,0.6466,0.1667,0.85,0.6505,.NET Developer,Pied Piper,"Vizag, Andhra Pradesh",5.7
CAND_0056463,0.5681,0.6639,0.25,0.85,0.516,Cloud Engineer,Initech,"Ahmedabad, Gujarat",5.6
CAND_0061711,0.5681,0.701,0.0833,1.0,0.5095,Business Analyst,Initech,"Hyderabad, Telangana",7.7
CAND_0021846,0.5681,0.7138,0.4167,0.6,0.4705,Operations Manager,Stark Industries,"Delhi, Delhi",14.0
CAND_0002548,0.5681,0.7246,0.1667,0.85,0.514,Analytics Engineer,upGrad,"Jaipur, Rajasthan",7.0
CAND_0087362,0.5681,0.713,0.0833,0.85,0.6385,Data Analyst,Globex Inc,"Trivandrum, Kerala",6.3
CAND_0068937,0.5681,0.7243,0.4167,0.6,0.452,Business Analyst,Globex Inc,"Bangalore, Karnataka",1.6
CAND_0047151,0.568,0.6826,0.0833,1.0,0.5415,Backend Engineer,PharmEasy,"Bangalore, Karnataka",5.9
CAND_0086032,0.568,0.6956,0.0833,1.0,0.5185,QA Engineer,Acme Corp,"Hyderabad, Telangana",6.0
CAND_0030061,0.568,0.6787,0.1667,0.85,0.594,Data Analyst,Ola,"Kolkata, West Bengal",5.3
CAND_0025650,0.5679,0.6833,0.3333,0.85,0.377,Graphic Designer,Pied Piper,"Chennai, Tamil Nadu",7.7
CAND_0069555,0.5679,0.6581,0.25,0.8,0.5755,Mobile Developer,Globex Inc,"Pune, Maharashtra",4.8
CAND_0063460,0.5679,0.6786,0.0833,1.0,0.548,Data Analyst,Zoho,"Mumbai, Maharashtra",7.4
CAND_0003420,0.5679,0.6819,0.1667,0.85,0.588,Data Engineer,InMobi,"Chandigarh, Chandigarh",7.3
CAND_0060618,0.5679,0.7274,0.3333,0.85,0.3,Sales Executive,Hooli,"Indore, Madhya Pradesh",6.0
CAND_0046069,0.5679,0.717,0.3333,0.8,0.368,Operations Manager,Stark Industries,"Delhi, Delhi",4.2
CAND_0031651,0.5679,0.6978,0.1667,0.85,0.56,Software Engineer,Hooli,"Chennai, Tamil Nadu",7.8
CAND_0095868,0.5679,0.7202,0.0833,1.0,0.475,Junior ML Engineer,Rephrase.ai,"Mumbai, Maharashtra",5.2
CAND_0007577,0.5679,0.6997,0.4167,0.6,0.494,Marketing Manager,Initech,"Delhi, Delhi",3.5
CAND_0031068,0.5679,0.7261,0.25,0.8,0.4565,AI Specialist,Sarvam AI,"Noida, Uttar Pradesh",4.5
CAND_0014370,0.5679,0.7139,0.4167,0.6,0.4695,Graphic Designer,Hooli,"Noida, Uttar Pradesh",12.8
CAND_0030479,0.5678,0.6829,0.3333,0.85,0.3775,.NET Developer,CRED,"Bhubaneswar, Odisha",6.3
CAND_0049039,0.5678,0.6891,0.1667,1.0,0.4245,QA Engineer,Mindtree,"Pune, Maharashtra",5.9
CAND_0050474,0.5678,0.6895,0.25,0.8,0.52,Accountant,Globex Inc,"Delhi, Delhi",9.9
